item name,exercise id,link
uu-One-sample-mean-805-nl,119669,https://app.grasple.com/#/challenge/119669
uu-Twoway-ANOVA-883-nl,119670,https://app.grasple.com/#/challenge/119670
uu-Standardized-coefficient-810-nl,119671,https://app.grasple.com/#/challenge/119671
uu-Dummies-805-nl,119672,https://app.grasple.com/#/challenge/119672
uu-p-value-803-nl,119673,https://app.grasple.com/#/challenge/119673
uu-Standard-error-of-the-estimate-804-nl,119674,https://app.grasple.com/#/challenge/119674
uu-Twoway-ANOVA-830-en,119675,https://app.grasple.com/#/challenge/119675
uu-oneway-anova-844-nl,119676,https://app.grasple.com/#/challenge/119676
uu-Confidence-level-804-nl,119677,https://app.grasple.com/#/challenge/119677
uu-Power-846-nl,119678,https://app.grasple.com/#/challenge/119678
uu-Type-II-error-800-nl,119679,https://app.grasple.com/#/challenge/119679
uu-t-statistic-801-nl,119680,https://app.grasple.com/#/challenge/119680
uu-t-statistic-811-nl,119681,https://app.grasple.com/#/challenge/119681
uu-Oneway_ANOVA-883-nl,119682,https://app.grasple.com/#/challenge/119682
uu-Oneway_ANOVA-830-en,119683,https://app.grasple.com/#/challenge/119683
uu-Paired-samples-803-en,119684,https://app.grasple.com/#/challenge/119684
uu-Equation-803-en,119685,https://app.grasple.com/#/challenge/119685
uu-Equation-809-nl,119686,https://app.grasple.com/#/challenge/119686
uu-Oneway_ANOVA-848-nl,119687,https://app.grasple.com/#/challenge/119687
uu-R-squared-602-nl,119688,https://app.grasple.com/#/challenge/119688
uu-Oneway_ANOVA-858-nl,119689,https://app.grasple.com/#/challenge/119689
uu-Power-834-nl,119690,https://app.grasple.com/#/challenge/119690
uu-Effect-size-800-nl,119691,https://app.grasple.com/#/challenge/119691
uu-Power-824-nl,119692,https://app.grasple.com/#/challenge/119692
uu-Effect-size-810-nl,119693,https://app.grasple.com/#/challenge/119693
uu-multilevel-analysis-801-nl,119694,https://app.grasple.com/#/challenge/119694
uu-Standard-error-of-the-estimate-600-nl,119695,https://app.grasple.com/#/challenge/119695
uu-p-value-810-en,119696,https://app.grasple.com/#/challenge/119696
uu-Standardized-coefficient-809-nl,119697,https://app.grasple.com/#/challenge/119697
uu-Oneway_ANOVA-815-nl,119698,https://app.grasple.com/#/challenge/119698
uu-Oneway_ANOVA-805-nl,119699,https://app.grasple.com/#/challenge/119699
uu-Odds-800-nl,119700,https://app.grasple.com/#/challenge/119700
uu-Width-801-nl,119701,https://app.grasple.com/#/challenge/119701
uu-Twoway-repeated-measures-ANOVA-804-nl,119702,https://app.grasple.com/#/challenge/119702
uu-Twoway-ANOVA-829-en,119703,https://app.grasple.com/#/challenge/119703
uu-Twoway-ANOVA-833-nl,119704,https://app.grasple.com/#/challenge/119704
uu-Twoway-ANOVA-823-nl,119705,https://app.grasple.com/#/challenge/119705
uu-Twoway-ANOVA-851-nl,119706,https://app.grasple.com/#/challenge/119706
uu-Twoway-ANOVA-841-nl,119707,https://app.grasple.com/#/challenge/119707
uu-Multiple-linear-regression-808-nl,119708,https://app.grasple.com/#/challenge/119708
uu-multiple-linear-regression-818-nl,119709,https://app.grasple.com/#/challenge/119709
uu-Oneway_ANOVA-877-nl,119710,https://app.grasple.com/#/challenge/119710
uu-Critical-value-808-nl,119711,https://app.grasple.com/#/challenge/119711
uu-Oneway_ANOVA-867-nl,119712,https://app.grasple.com/#/challenge/119712
uu-ancova-855-nl,119713,https://app.grasple.com/#/challenge/119713
uu-Post-hoc_test-810-nl,119714,https://app.grasple.com/#/challenge/119714
uu-ANOVA-823-nl,119715,https://app.grasple.com/#/challenge/119715
uu-anova-f-test-010-nl,119716,https://app.grasple.com/#/challenge/119716
uu-ANOVA-833-nl,119717,https://app.grasple.com/#/challenge/119717
uu-post-hoc_test-800-nl,119718,https://app.grasple.com/#/challenge/119718
uu-Null-hypothesis-811-nl,119719,https://app.grasple.com/#/challenge/119719
uu-Independent-samples-means-803-nl,119720,https://app.grasple.com/#/challenge/119720
uu-Null-hypothesis-801-nl,119721,https://app.grasple.com/#/challenge/119721
uu-Independent-samples-means-813-nl,119722,https://app.grasple.com/#/challenge/119722
uu-t-statistic-810-en,119723,https://app.grasple.com/#/challenge/119723
uu-Twoway-ANOVA-807-nl,119724,https://app.grasple.com/#/challenge/119724
uu-Twoway-ANOVA-817-nl,119725,https://app.grasple.com/#/challenge/119725
uu-Moderation-806-nl,119726,https://app.grasple.com/#/challenge/119726
uu-Type-I-error-800-nl,119727,https://app.grasple.com/#/challenge/119727
uu-Oneway_ANOVA-821-nl,119728,https://app.grasple.com/#/challenge/119728
uu-Oneway_ANOVA-831-nl,119729,https://app.grasple.com/#/challenge/119729
uu-Oneway_ANOVA-843-nl,119730,https://app.grasple.com/#/challenge/119730
uu-ANOVA-807-nl,119731,https://app.grasple.com/#/challenge/119731
uu-Twoway-ANOVA-865-nl,119732,https://app.grasple.com/#/challenge/119732
uu-Twoway-ANOVA-875-nl,119733,https://app.grasple.com/#/challenge/119733
uu-p-value-801-nl,119734,https://app.grasple.com/#/challenge/119734
uu-Standardized-coefficient-802-nl,119735,https://app.grasple.com/#/challenge/119735
uu-Twoway-ANOVA-881-nl,119736,https://app.grasple.com/#/challenge/119736
uu-Twoway-ANOVA-838-nl,119737,https://app.grasple.com/#/challenge/119737
uu-Twoway-ANOVA-828-nl,119738,https://app.grasple.com/#/challenge/119738
uu-Significance-level-606-en,119739,https://app.grasple.com/#/challenge/119739
uu-width-800-en,119740,https://app.grasple.com/#/challenge/119740
uu-ANCOVA-885-nl,119741,https://app.grasple.com/#/challenge/119741
uu-t-test-804-nl,119742,https://app.grasple.com/#/challenge/119742
uu-F-statistic-805-nl,119743,https://app.grasple.com/#/challenge/119743
uu-Multiple-linear-regression-803-nl,119744,https://app.grasple.com/#/challenge/119744
uu-Multiple-linear-regression-813-nl,119745,https://app.grasple.com/#/challenge/119745
uu-Multiple-linear-regression-819-en,119746,https://app.grasple.com/#/challenge/119746
uu-Power-810-nl,119747,https://app.grasple.com/#/challenge/119747
uu-Independent-samples-means-808-nl,119748,https://app.grasple.com/#/challenge/119748
uu-ANOVA-828-nl,119749,https://app.grasple.com/#/challenge/119749
uu-Null-hypothesis-810-en,119750,https://app.grasple.com/#/challenge/119750
uu-mediation-801-nl,119751,https://app.grasple.com/#/challenge/119751
uu-Critical-value-803-nl,119752,https://app.grasple.com/#/challenge/119752
uu-logistic-regression-800-nl,119753,https://app.grasple.com/#/challenge/119753
uu-Effect-size-808-en,119754,https://app.grasple.com/#/challenge/119754
uu-Hypothesis-801-nl,119755,https://app.grasple.com/#/challenge/119755
uu-Multiple-linear-regression-825-nl,119756,https://app.grasple.com/#/challenge/119756
uu-Effect-size-812-nl,119757,https://app.grasple.com/#/challenge/119757
uu-Power-826-nl,119758,https://app.grasple.com/#/challenge/119758
uu-Effect-size-802-nl,119759,https://app.grasple.com/#/challenge/119759
uu-Power-836-nl,119760,https://app.grasple.com/#/challenge/119760
uu-t-statistic-809-en,119761,https://app.grasple.com/#/challenge/119761
uu-Oneway_ANOVA-881-nl,119762,https://app.grasple.com/#/challenge/119762
uu-t-statistic-813-nl,119763,https://app.grasple.com/#/challenge/119763
uu-Type-II-error-802-nl,119764,https://app.grasple.com/#/challenge/119764
uu-Power-844-nl,119765,https://app.grasple.com/#/challenge/119765
uu-Paired-samples-801-en,119766,https://app.grasple.com/#/challenge/119766
uu-Oneway_ANOVA-828-nl,119767,https://app.grasple.com/#/challenge/119767
uu-Power-819-nl,119768,https://app.grasple.com/#/challenge/119768
uu-Twoway-ANOVA-843-nl,119769,https://app.grasple.com/#/challenge/119769
uu-Twoway-ANOVA-853-nl,119770,https://app.grasple.com/#/challenge/119770
uu-Null-hypothesis-803-nl,119771,https://app.grasple.com/#/challenge/119771
uu-Independent-samples-means-811-nl,119772,https://app.grasple.com/#/challenge/119772
uu-Independent-samples-means-801-nl,119773,https://app.grasple.com/#/challenge/119773
uu-Post-hoc_test-802-nl,119774,https://app.grasple.com/#/challenge/119774
uu-ANOVA-831-nl,119775,https://app.grasple.com/#/challenge/119775
uu-Null-hypothesis-809-en,119776,https://app.grasple.com/#/challenge/119776
uu-ANOVA-821-nl,119777,https://app.grasple.com/#/challenge/119777
uu-Oneway_ANOVA-865-nl,119778,https://app.grasple.com/#/challenge/119778
uu-Mediation-808-nl,119779,https://app.grasple.com/#/challenge/119779
uu-Oneway_ANOVA-875-nl,119780,https://app.grasple.com/#/challenge/119780
uu-p-value-808-nl,119781,https://app.grasple.com/#/challenge/119781
uu-Oneway_ANOVA-807-nl,119782,https://app.grasple.com/#/challenge/119782
uu-Oneway_ANOVA-817-nl,119783,https://app.grasple.com/#/challenge/119783
uu-Twoway-ANOVA-821-nl,119784,https://app.grasple.com/#/challenge/119784
uu-Twoway-repeated-measures-ANOVA-806-nl,119785,https://app.grasple.com/#/challenge/119785
uu-Power-837-nl,119786,https://app.grasple.com/#/challenge/119786
uu-Effect-size-803-nl,119787,https://app.grasple.com/#/challenge/119787
uu-Power-827-nl,119788,https://app.grasple.com/#/challenge/119788
uu-Effect-size-813-nl,119789,https://app.grasple.com/#/challenge/119789
uu-Hypothesis-810-nl,119790,https://app.grasple.com/#/challenge/119790
uu-Multiple-linear-regression-824-nl,119791,https://app.grasple.com/#/challenge/119791
uu-Hypothesis-800-nl,119792,https://app.grasple.com/#/challenge/119792
uu-Effect-size-809-en,119793,https://app.grasple.com/#/challenge/119793
uu-R-squared-601-nl,119794,https://app.grasple.com/#/challenge/119794
uu-t-statistic-812-nl,119795,https://app.grasple.com/#/challenge/119795
uu-Oneway_ANOVA-880-nl,119796,https://app.grasple.com/#/challenge/119796
uu-Confidence-Intervals-803-en,119797,https://app.grasple.com/#/challenge/119797
uu-Eigenvalues-031-nl,119798,https://app.grasple.com/#/challenge/119798
uu-power-845-nl,119799,https://app.grasple.com/#/challenge/119799
uu-Null-hypothesis-808-en,119800,https://app.grasple.com/#/challenge/119800
uu-ANOVA-820-nl,119801,https://app.grasple.com/#/challenge/119801
uu-Post-hoc_test-803-nl,119802,https://app.grasple.com/#/challenge/119802
uu-ANOVA-830-nl,119803,https://app.grasple.com/#/challenge/119803
uu-Independent-samples-means-800-nl,119804,https://app.grasple.com/#/challenge/119804
uu-Null-hypothesis-812-nl,119805,https://app.grasple.com/#/challenge/119805
uu-Independent-samples-means-810-nl,119806,https://app.grasple.com/#/challenge/119806
uu-Null-hypothesis-802-nl,119807,https://app.grasple.com/#/challenge/119807
uu-Mediation-809-nl,119808,https://app.grasple.com/#/challenge/119808
uu-Oneway_ANOVA-874-nl,119809,https://app.grasple.com/#/challenge/119809
uu-Oneway_ANOVA-864-nl,119810,https://app.grasple.com/#/challenge/119810
uu-Twoway-ANOVA-852-nl,119811,https://app.grasple.com/#/challenge/119811
uu-Power-808-nl,119812,https://app.grasple.com/#/challenge/119812
uu-Twoway-ANOVA-842-nl,119813,https://app.grasple.com/#/challenge/119813
uu-Power-818-nl,119814,https://app.grasple.com/#/challenge/119814
uu-Twoway-ANOVA-820-nl,119815,https://app.grasple.com/#/challenge/119815
uu-Oneway_ANOVA-816-nl,119816,https://app.grasple.com/#/challenge/119816
uu-p-value-809-nl,119817,https://app.grasple.com/#/challenge/119817
uu-Type-I-error-801-nl,119818,https://app.grasple.com/#/challenge/119818
uu-Kruskal-Wallis-test-800-nl,119819,https://app.grasple.com/#/challenge/119819
uu-Oneway_ANOVA-820-nl,119820,https://app.grasple.com/#/challenge/119820
uu-Confidence-Intervals-800-nl,119821,https://app.grasple.com/#/challenge/119821
uu-Statistical-errors-601-nl,119822,https://app.grasple.com/#/challenge/119822
uu-Twoway-ANOVA-816-nl,119823,https://app.grasple.com/#/challenge/119823
uu-Twoway-ANOVA-806-nl,119824,https://app.grasple.com/#/challenge/119824
uu-Twoway-ANOVA-874-nl,119825,https://app.grasple.com/#/challenge/119825
uu-Twoway-ANOVA-864-nl,119826,https://app.grasple.com/#/challenge/119826
uu-Hypothesis-803-en,119827,https://app.grasple.com/#/challenge/119827
uu-Oneway_ANOVA-852-nl,119828,https://app.grasple.com/#/challenge/119828
uu-Twoway-ANOVA-839-nl,119829,https://app.grasple.com/#/challenge/119829
uu-ANCOVA-884-nl,119830,https://app.grasple.com/#/challenge/119830
uu-Standardized-coefficient-803-nl,119831,https://app.grasple.com/#/challenge/119831
uu-p-value-800-nl,119832,https://app.grasple.com/#/challenge/119832
uu-Difference-two-means-600-nl,119833,https://app.grasple.com/#/challenge/119833
uu-ANOVA-829-nl,119834,https://app.grasple.com/#/challenge/119834
uu-Mediation-810-nl,119835,https://app.grasple.com/#/challenge/119835
uu-mediation-800-nl,119836,https://app.grasple.com/#/challenge/119836
uu-Critical-value-802-nl,119837,https://app.grasple.com/#/challenge/119837
uu-F-statistic-804-nl,119838,https://app.grasple.com/#/challenge/119838
uu-Power-811-nl,119839,https://app.grasple.com/#/challenge/119839
uu-Multiple-linear-regression-818-en,119840,https://app.grasple.com/#/challenge/119840
uu-Multiple-linear-regression-812-nl,119841,https://app.grasple.com/#/challenge/119841
uu-Multiple-linear-regression-802-nl,119842,https://app.grasple.com/#/challenge/119842
vufgb-mediation-004-en,119843,https://app.grasple.com/#/challenge/119843
vufgb-ancova-004-en,119844,https://app.grasple.com/#/challenge/119844
vufgb-onesamplemean-001-nl,119845,https://app.grasple.com/#/challenge/119845
vufgb-standarderroroftheestimate-001-nl,119846,https://app.grasple.com/#/challenge/119846
vufgb-anova-024-nl,119847,https://app.grasple.com/#/challenge/119847
vufgb-equation-002-en,119848,https://app.grasple.com/#/challenge/119848
vufgb-equation-018-nl,119849,https://app.grasple.com/#/challenge/119849
vufgb-equation-008-nl,119851,https://app.grasple.com/#/challenge/119851
vufgb-multiplelinearregression-015-nl,119853,https://app.grasple.com/#/challenge/119853
vufgb-multiplelinearregression-005-nl,119854,https://app.grasple.com/#/challenge/119854
vufgb-posthoctest-003-nl,119855,https://app.grasple.com/#/challenge/119855
vufgb-residuals-001-en,119856,https://app.grasple.com/#/challenge/119856
vufgb-confidenceintervals-025-nl,119857,https://app.grasple.com/#/challenge/119857
vufgb-prediction-003-nl,119858,https://app.grasple.com/#/challenge/119858
vufgb-confidenceintervals-035-nl,119859,https://app.grasple.com/#/challenge/119859
vufgb-pvalue-002-en,119860,https://app.grasple.com/#/challenge/119860
vufgb-pvalue-008-nl,119861,https://app.grasple.com/#/challenge/119861
vufgb-samplingdistributions-014-nl,119862,https://app.grasple.com/#/challenge/119862
vufgb-samplingdistributions-004-nl,119863,https://app.grasple.com/#/challenge/119863
vufgb-multilevelanalysis-003-nl,119864,https://app.grasple.com/#/challenge/119864
vufgb-multilevelanalysis-013-nl,119865,https://app.grasple.com/#/challenge/119865
vufgb-anovaftest-010-nl,119866,https://app.grasple.com/#/challenge/119866
vufgb-sumofsquares-007-nl,119867,https://app.grasple.com/#/challenge/119867
vufgb-sumofsquares-017-nl,119868,https://app.grasple.com/#/challenge/119868
vufgb-nullhypothesis-002-en,119869,https://app.grasple.com/#/challenge/119869
vufgb-anova-001-en,119870,https://app.grasple.com/#/challenge/119870
vufgb-nullhypothesis-008-nl,119871,https://app.grasple.com/#/challenge/119871
vufgb-inferentialstatistics-006-nl,119872,https://app.grasple.com/#/challenge/119872
vufgb-twowayanova-010-nl,119873,https://app.grasple.com/#/challenge/119873
vufgb-chisquared-008-en,119874,https://app.grasple.com/#/challenge/119874
vufgb-fstatistic-004-nl,119875,https://app.grasple.com/#/challenge/119875
vufgb-regression-007-en,119876,https://app.grasple.com/#/challenge/119876
vufgb-chisquared-012-nl,119877,https://app.grasple.com/#/challenge/119877
vufgb-moderation-004-nl,119878,https://app.grasple.com/#/challenge/119878
vufgb-mediation-021-nl,119879,https://app.grasple.com/#/challenge/119879
vufgb-ancova-021-nl,119880,https://app.grasple.com/#/challenge/119880
vufgb-chisquared-002-nl,119881,https://app.grasple.com/#/challenge/119881
vufgb-moderation-014-nl,119882,https://app.grasple.com/#/challenge/119882
vufgb-ancova-031-nl,119883,https://app.grasple.com/#/challenge/119883
vufgb-onewayrepeatedmeasuresanova-005-nl,119884,https://app.grasple.com/#/challenge/119884
vufgb-onewayrepeatedmeasuresanova-015-nl,119885,https://app.grasple.com/#/challenge/119885
vufgb-rsquared-004-en,119886,https://app.grasple.com/#/challenge/119886
vufgb-moderation-300-nl,119887,https://app.grasple.com/#/challenge/119887
vufgb-logisticregression-021-nl,119888,https://app.grasple.com/#/challenge/119888
vufgb-ftestforcomparingnestedmodels-003-nl,119889,https://app.grasple.com/#/challenge/119889
vufgb-ttest-003-nl,119890,https://app.grasple.com/#/challenge/119890
vufgb-logisticregression-031-nl,119891,https://app.grasple.com/#/challenge/119891
vufgb-crosstables-001-nl,119892,https://app.grasple.com/#/challenge/119892
vufgb-confidenceintervals-010-en,119893,https://app.grasple.com/#/challenge/119893
vufgb-logistic_regression-346-nl,119894,https://app.grasple.com/#/challenge/119894
vufgb-etasquared-006-nl,119895,https://app.grasple.com/#/challenge/119895
vufgb-etasquared-016-nl,119896,https://app.grasple.com/#/challenge/119896
vufgb-pearson-001-nl,119897,https://app.grasple.com/#/challenge/119897
vufgb-pearson-011-nl,119898,https://app.grasple.com/#/challenge/119898
vufgb-oddsratio-006-nl,119899,https://app.grasple.com/#/challenge/119899
vufgb-suppression-005-nl,119900,https://app.grasple.com/#/challenge/119900
vufgb-onewayanova-311-nl,119901,https://app.grasple.com/#/challenge/119901
vufgb-multiplelinearregression-006-en,119902,https://app.grasple.com/#/challenge/119902
vufgb-residuals-002-nl,119903,https://app.grasple.com/#/challenge/119903
vufgb-samplingdistributions-017-en,119904,https://app.grasple.com/#/challenge/119904
vufgb-samplingdistributions-007-en,119905,https://app.grasple.com/#/challenge/119905
vufgb-logisticregression-007-nl,119906,https://app.grasple.com/#/challenge/119906
vufgb-pvalue-011-nl,119907,https://app.grasple.com/#/challenge/119907
vufgb-logisticregression-017-nl,119908,https://app.grasple.com/#/challenge/119908
vufgb-pvalue-001-nl,119909,https://app.grasple.com/#/challenge/119909
vufgb-mediation-007-nl,119910,https://app.grasple.com/#/challenge/119910
vufgb-ancova-007-nl,119911,https://app.grasple.com/#/challenge/119911
vufgb-mediation-017-nl,119912,https://app.grasple.com/#/challenge/119912
vufgb-ancova-017-nl,119913,https://app.grasple.com/#/challenge/119913
vufgb-odds-006-nl,119914,https://app.grasple.com/#/challenge/119914
vufgb-onewayanova-005-nl,119915,https://app.grasple.com/#/challenge/119915
vufgb-equation-001-nl,119916,https://app.grasple.com/#/challenge/119916
vufgb-equation-011-nl,119917,https://app.grasple.com/#/challenge/119917
vufgb-likelihood-003-nl,119918,https://app.grasple.com/#/challenge/119918
vufgb-typeiierror-003-nl,119919,https://app.grasple.com/#/challenge/119919
vufgb-confidenceintervals-003-nl,119920,https://app.grasple.com/#/challenge/119920
vufgb-crosstables-002-en,119921,https://app.grasple.com/#/challenge/119921
vufgb-confidenceintervals-013-nl,119922,https://app.grasple.com/#/challenge/119922
vufgb-simplelinearregression-004-nl,119923,https://app.grasple.com/#/challenge/119923
vufgb-rsquared-007-nl,119924,https://app.grasple.com/#/challenge/119924
vufgb-samplingdistributions-032-nl,119925,https://app.grasple.com/#/challenge/119925
vufgb-confidenceintervals-019-en,119926,https://app.grasple.com/#/challenge/119926
vufgb-logisticregression-028-nl,119927,https://app.grasple.com/#/challenge/119927
vufgb-confidenceintervals-009-en,119928,https://app.grasple.com/#/challenge/119928
vufgb-rsquared-017-nl,119929,https://app.grasple.com/#/challenge/119929
vufgb-samplingdistributions-022-nl,119930,https://app.grasple.com/#/challenge/119930
vufgb-etasquared-005-en,119931,https://app.grasple.com/#/challenge/119931
vufgb-multiplelinearregression-033-nl,119932,https://app.grasple.com/#/challenge/119932
vufgb-multiplelinearregression-023-nl,119933,https://app.grasple.com/#/challenge/119933
vufgb-pearson-008-nl,119934,https://app.grasple.com/#/challenge/119934
vufgb-anovaftest-003-en,119935,https://app.grasple.com/#/challenge/119935
vufgb-pairedsamples-001-nl,119936,https://app.grasple.com/#/challenge/119936
vufgb-anovaftest-009-nl,119937,https://app.grasple.com/#/challenge/119937
vufgb-coefficientttest-002-nl,119938,https://app.grasple.com/#/challenge/119938
vufgb-anovaftest-019-nl,119939,https://app.grasple.com/#/challenge/119939
vufgb-sumofsquares-004-en,119940,https://app.grasple.com/#/challenge/119940
vufgb-effectsize-001-nl,119941,https://app.grasple.com/#/challenge/119941
vufgb-twowayanova-003-en,119942,https://app.grasple.com/#/challenge/119942
vufgb-inferentialstatistics-005-en,119943,https://app.grasple.com/#/challenge/119943
vufgb-anova-012-nl,119944,https://app.grasple.com/#/challenge/119944
vufgb-nullhypothesis-001-nl,119945,https://app.grasple.com/#/challenge/119945
vufgb-twowayanova-019-nl,119946,https://app.grasple.com/#/challenge/119946
vufgb-anova-002-nl,119947,https://app.grasple.com/#/challenge/119947
vufgb-twowayanova-009-nl,119948,https://app.grasple.com/#/challenge/119948
vufgb-mixeddesignanova-001-nl,119949,https://app.grasple.com/#/challenge/119949
vufgb-chisquared-001-en,119950,https://app.grasple.com/#/challenge/119950
vufgb-regression-014-nl,119951,https://app.grasple.com/#/challenge/119951
vufgb-regression-004-nl,119952,https://app.grasple.com/#/challenge/119952
vufgb-ancova-028-nl,119953,https://app.grasple.com/#/challenge/119953
vufgb-chisquaredforindependence-001-nl,119954,https://app.grasple.com/#/challenge/119954
vufgb-logisticregression-016-nl,119955,https://app.grasple.com/#/challenge/119955
vufgb-pvalue-010-nl,119956,https://app.grasple.com/#/challenge/119956
vufgb-prediction-001-en,119957,https://app.grasple.com/#/challenge/119957
vufgb-logisticregression-006-nl,119958,https://app.grasple.com/#/challenge/119958
vufgb-samplingdistributions-006-en,119959,https://app.grasple.com/#/challenge/119959
vufgb-samplingdistributions-016-en,119960,https://app.grasple.com/#/challenge/119960
vufgb-onewayrepeatedmeasuresanova-022-nl,119961,https://app.grasple.com/#/challenge/119961
vufgb-posthoctest-001-en,119962,https://app.grasple.com/#/challenge/119962
vufgb-multiplelinearregression-007-en,119963,https://app.grasple.com/#/challenge/119963
vufgb-intercept-004-nl,119964,https://app.grasple.com/#/challenge/119964
vufgb-residuals-003-nl,119965,https://app.grasple.com/#/challenge/119965
vufgb-equation-010-nl,119966,https://app.grasple.com/#/challenge/119966
vufgb-sumofsquares-020-nl,119967,https://app.grasple.com/#/challenge/119967
vufgb-correlations-001-nl,119968,https://app.grasple.com/#/challenge/119968
vufgb-onewayanova-004-nl,119969,https://app.grasple.com/#/challenge/119969
vufgb-odds-007-nl,119970,https://app.grasple.com/#/challenge/119970
vufgb-nhst-001-en,119971,https://app.grasple.com/#/challenge/119971
vufgb-onewayanova-014-nl,119972,https://app.grasple.com/#/challenge/119972
vufgb-ancova-016-nl,119973,https://app.grasple.com/#/challenge/119973
vufgb-mediation-016-nl,119974,https://app.grasple.com/#/challenge/119974
vufgb-regressionftest-004-nl,119975,https://app.grasple.com/#/challenge/119975
vufgb-ancova-006-nl,119976,https://app.grasple.com/#/challenge/119976
vufgb-logisticregression-302-nl,119977,https://app.grasple.com/#/challenge/119977
vufgb-mediation-006-nl,119978,https://app.grasple.com/#/challenge/119978
vufgb-etasquared-004-en,119979,https://app.grasple.com/#/challenge/119979
vufgb-pearson-009-nl,119980,https://app.grasple.com/#/challenge/119980
vufgb-multiplelinearregression-022-nl,119981,https://app.grasple.com/#/challenge/119981
vufgb-multiplelinearregression-032-nl,119982,https://app.grasple.com/#/challenge/119982
vufgb-typeiierror-002-nl,119983,https://app.grasple.com/#/challenge/119983
vufgb-confidenceintervals-008-en,119984,https://app.grasple.com/#/challenge/119984
vufgb-samplingdistributions-023-nl,119985,https://app.grasple.com/#/challenge/119985
vufgb-rsquared-016-nl,119986,https://app.grasple.com/#/challenge/119986
vufgb-logisticregression-029-nl,119987,https://app.grasple.com/#/challenge/119987
vufgb-samplingdistributions-033-nl,119988,https://app.grasple.com/#/challenge/119988
vufgb-rsquared-006-nl,119989,https://app.grasple.com/#/challenge/119989
vufgb-confidenceintervals-018-en,119990,https://app.grasple.com/#/challenge/119990
vufgb-simplelinearregression-005-nl,119991,https://app.grasple.com/#/challenge/119991
vufgb-confidenceintervals-012-nl,119992,https://app.grasple.com/#/challenge/119992
vufgb-crosstables-003-en,119993,https://app.grasple.com/#/challenge/119993
vufgb-confidenceintervals-002-nl,119994,https://app.grasple.com/#/challenge/119994
vufgb-ttest-001-en,119995,https://app.grasple.com/#/challenge/119995
vufgb-ftestforcomparingnestedmodels-001-en,119996,https://app.grasple.com/#/challenge/119996
vufgb-twowayanova-008-nl,119997,https://app.grasple.com/#/challenge/119997
vufgb-nullhypothesis-010-nl,119998,https://app.grasple.com/#/challenge/119998
vufgb-anova-003-nl,119999,https://app.grasple.com/#/challenge/119999
vufgb-twowayanova-018-nl,120000,https://app.grasple.com/#/challenge/120000
vufgb-anova-013-nl,120001,https://app.grasple.com/#/challenge/120001
vufgb-twowayanova-002-en,120002,https://app.grasple.com/#/challenge/120002
vufgb-marginoferror-001-en,120003,https://app.grasple.com/#/challenge/120003
vufgb-regression-005-nl,120004,https://app.grasple.com/#/challenge/120004
vufgb-ancova-029-nl,120005,https://app.grasple.com/#/challenge/120005
vufgb-regression-015-nl,120006,https://app.grasple.com/#/challenge/120006
vufgb-anovaftest-018-nl,120007,https://app.grasple.com/#/challenge/120007
vufgb-anovaftest-008-nl,120008,https://app.grasple.com/#/challenge/120008
vufgb-anovaftest-002-en,120009,https://app.grasple.com/#/challenge/120009
vufgb-tstatistic-001-nl,120010,https://app.grasple.com/#/challenge/120010
vufgb-equation-009-nl,120011,https://app.grasple.com/#/challenge/120011
vufgb-equation-019-nl,120012,https://app.grasple.com/#/challenge/120012
vufgb-nhst-002-nl,120013,https://app.grasple.com/#/challenge/120013
vufgb-equation-003-en,120014,https://app.grasple.com/#/challenge/120014
vufgb-dummies-007-nl,120015,https://app.grasple.com/#/challenge/120015
vufgb-regression-023-nl,120016,https://app.grasple.com/#/challenge/120016
vufgb-ancova-005-en,120017,https://app.grasple.com/#/challenge/120017
vufgb-multinomiallogisticregression-003-nl,120018,https://app.grasple.com/#/challenge/120018
vufgb-anova-025-nl,120019,https://app.grasple.com/#/challenge/120019
vufgb-samplingdistributions-005-nl,120020,https://app.grasple.com/#/challenge/120020
vufgb-regression-337-nl,120021,https://app.grasple.com/#/challenge/120021
vufgb-pvalue-009-nl,120022,https://app.grasple.com/#/challenge/120022
vufgb-samplingdistributions-015-nl,120023,https://app.grasple.com/#/challenge/120023
vufgb-rsquared-020-nl,120024,https://app.grasple.com/#/challenge/120024
vufgb-pvalue-003-en,120025,https://app.grasple.com/#/challenge/120025
vufgb-confidenceintervals-034-nl,120026,https://app.grasple.com/#/challenge/120026
vufgb-chisquaredforindependence-002-en,120027,https://app.grasple.com/#/challenge/120027
vufgb-prediction-002-nl,120028,https://app.grasple.com/#/challenge/120028
vufgb-confidenceintervals-024-nl,120029,https://app.grasple.com/#/challenge/120029
vufgb-multilevelanalysis-012-nl,120030,https://app.grasple.com/#/challenge/120030
vufgb-twowayrepeatedmeasuresanova-001-nl,120031,https://app.grasple.com/#/challenge/120031
vufgb-multilevelanalysis-002-nl,120032,https://app.grasple.com/#/challenge/120032
vufgb-manova-001-nl,120033,https://app.grasple.com/#/challenge/120033
vufgb-onewayanova-303-en,120034,https://app.grasple.com/#/challenge/120034
vufgb-posthoctest-002-nl,120035,https://app.grasple.com/#/challenge/120035
vufgb-multiplelinearregression-004-nl,120036,https://app.grasple.com/#/challenge/120036
vufgb-multiplelinearregression-014-nl,120037,https://app.grasple.com/#/challenge/120037
vufgb-twowayanova-011-nl,120038,https://app.grasple.com/#/challenge/120038
